,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-BTC,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ETH,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-ADA,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-XRP,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-DOT,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-BCH,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-ETC,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-EOS,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX,KRW-TRX
,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value,open,high,low,close,volume,value
2017-11-09 09:00:00,8338000.0,8340000.0,8041000.0,8148000.0,2491.80910057,20397973001.43914,345950.0,372950.0,339500.0,364200.0,12726.96001463,4560721281.094539,28.0,39.3,27.5,36.8,6.08,203.092,244.0,256.0,240.0,247.0,5.99,1477.69,,,,,,,695200.0,766800.0,686900.0,743100.0,6.0,4289784.0,15600.0,16470.0,15300.0,16090.0,90917.81788797,1450273271.8112893,,,,,,,,,,,,
2017-11-10 09:00:00,8150000.0,8240000.0,7320000.0,7541000.0,3612.89564315,28271699640.03251,364150.0,365600.0,337000.0,341100.0,11413.55512289,4012681528.784451,37.0,37.4,30.0,30.9,5.97,199.79,247.0,249.0,228.0,233.0,5.95,1425.55,,,,,,,741900.0,1250000.0,738700.0,1150000.0,2260.04048732,2413987727.42307,16080.0,17300.0,15310.0,16570.0,160588.91827772,2642329657.290587,,,,,,,,,,,,
2017-11-11 09:00:00,7541000.0,7897000.0,7009000.0,7231000.0,3407.25730505,25386732062.7362,341100.0,362650.0,337000.0,357350.0,13382.29249789,4685404903.948631,30.8,34.2,29.2,31.3,5.95,189.089,234.0,244.0,228.0,241.0,5.93,1408.45,,,,,,,1150500.0,1615500.0,1028000.0,1529500.0,7483.61206269,10291841409.297285,16570.0,22660.0,16280.0,21880.0,410103.85770343,8191175062.160979,,,,,,,,,,,,
2017-11-12 09:00:00,7231000.0,8250000.0,6476000.0,7132000.0,8255.02328981,59303943335.4971,357300.0,377000.0,339350.0,368400.0,30914.83671782,11034373717.585974,31.0,32.2,26.2,29.3,6.03,176.077,239.0,241.0,225.0,234.0,3.69,862.86,,,,,,,1529500.0,2844000.0,1400000.0,1688500.0,41127.28431165,78979743463.88438,21870.0,24900.0,17040.0,17800.0,593516.44830086,12916785085.248314,,,,,,,,,,,,
2017-11-13 09:00:00,7132000.0,7898000.0,6921000.0,7487000.0,9275.45757255,68979166583.98106,368400.0,407000.0,355600.0,361450.0,38377.18664656,14176928045.53942,29.4,31.7,27.9,29.5,5.89,174.094,234.0,260.0,227.0,231.0,15508416.33294054,3579217382.9588118,,,,,,,1688500.0,1749500.0,1176000.0,1550500.0,31329.35863912,45916055214.43149,17800.0,19230.0,16500.0,18270.0,744791.94673565,13277108579.082521,,,,,,,,,,,,
2017-11-14 09:00:00,7471000.0,7699000.0,7430000.0,7591000.0,6500.25828248,49083415078.93159,361500.0,390100.0,360700.0,385000.0,43522.52053264,16328264563.31769,29.7,30.7,29.2,30.1,5.47,163.818,232.0,248.0,230.0,237.0,19620043.8391891,4635403018.52836,,,,,,,1554000.0,1593000.0,1370000.0,1443000.0,22453.92705199,33561936122.80622,18270.0,21620.0,18240.0,20090.0,968907.33717701,19181626947.539482,,,,,,,,,,,,
2017-11-15 09:00:00,7592000.0,8397000.0,7560000.0,8350000.0,7565.29668171,60575966230.99168,384650.0,385250.0,376200.0,379400.0,33394.04288914,12698924432.47059,30.1,32.1,28.7,30.2,6.57,199.439,237.0,241.0,234.0,239.0,7455245.02789665,1768563300.6382806,,,,,,,1443000.0,1499500.0,1346000.0,1370000.0,23572.40102373,33472234686.088505,20090.0,20190.0,19300.0,19550.0,509721.79793461,10022727165.488197,,,,,,,,,,,,
2017-11-16 09:00:00,8350000.0,8750000.0,8150000.0,8710000.0,7885.12189571,66362578166.67221,379400.0,380700.0,360050.0,365200.0,49469.57741595,18261918897.606388,30.5,31.4,29.2,30.4,10.76,325.277,239.0,345.0,234.0,254.0,78652296.63194436,22435732130.950386,,,,,,,1370000.0,1370000.0,961000.0,998900.0,34126.51811231,40429219146.06195,19550.0,19710.0,17920.0,18510.0,884832.57587809,16586051866.30642,,,,,,,,,,,,
2017-11-17 09:00:00,8710000.0,8899000.0,8400000.0,8541000.0,8479.64307876,73541971046.96329,364500.0,370000.0,362300.0,367950.0,56043.52171217,20538283575.259045,30.2,30.4,27.8,28.5,5.17,150.798,253.0,272.0,242.0,249.0,37724652.83472599,9591723854.205278,,,,,,,1000000.0,1399500.0,957000.0,1309500.0,66394.37644653,80001568591.52968,18510.0,19600.0,18350.0,18980.0,974051.14975316,18447108471.595802,,,,,,,,,,,,
2017-11-18 09:00:00,8542000.0,8699000.0,8356000.0,8618000.0,8359.23158399,71270791002.62938,367950.0,386300.0,363350.0,383650.0,53569.9690901,19838419784.92256,28.4,29.9,27.7,29.1,6.73,192.513,248.0,256.0,243.0,251.0,12614820.79763018,3140796040.688725,,,,,,,1309500.0,1545000.0,1300000.0,1380000.0,78711.65699975,112213990625.01183,18990.0,20170.0,18690.0,19410.0,917225.19589438,17712605481.070896,,,,,,,,,,,,
2017-11-19 09:00:00,8618000.0,8888000.0,8495000.0,8770000.0,6018.17460761,51704190379.62344,383650.0,414950.0,378450.0,388600.0,63712.22758214,25052649702.704475,29.0,31.1,27.9,30.7,6.3,186.64,251.0,265.0,249.0,253.0,16382877.12181512,4168313066.8885164,,,,,,,1381000.0,1388000.0,1238500.0,1284500.0,30481.63577513,40099540551.22941,19410.0,19980.0,19260.0,19560.0,515534.22408713,10091193659.701344,,,,,,,,,,,,
2017-11-20 09:00:00,8770000.0,9181000.0,8655000.0,9025000.0,11144.14671373,98856175269.8701,388600.0,408000.0,384400.0,398650.0,78974.75402981,31116827844.40967,30.7,39.0,30.0,31.9,259608174.00242126,8643712859.415213,253.0,268.0,253.0,262.0,19148283.17267468,5007949376.225007,,,,,,,1284500.0,1369000.0,1265000.0,1338000.0,22028.28218362,28719904749.117695,19620.0,20500.0,19460.0,20120.0,1063306.06656021,21472479873.150883,,,,,,,,,,,,
2017-11-21 09:00:00,8994000.0,9230000.0,8500000.0,8944000.0,14774.66683164,132652866037.0233,398650.0,408500.0,380050.0,397600.0,80724.41454353,32234005288.559544,31.9,33.3,29.6,31.2,226016481.12033865,7130537475.280808,262.0,268.0,248.0,254.0,17958001.31170685,4648268274.22769,,,,,,,1350000.0,1350000.0,1238500.0,1289500.0,17191.49266412,22423107683.065315,20130.0,20390.0,18600.0,19490.0,905508.55701698,17852859623.598465,,,,,,,,,,,,
2017-11-22 09:00:00,8944000.0,9200000.0,8932000.0,9084000.0,13847.87059897,125645415654.13206,397600.0,421050.0,396000.0,419200.0,98159.00077617,39669293374.38521,31.3,32.2,31.0,31.8,243525597.26536858,7682011210.923414,255.0,274.0,255.0,262.0,14420989.19341099,3766110310.12418,,,,,,,1289500.0,1529500.0,1289000.0,1434000.0,56721.61113644,79814907646.3039,19490.0,19850.0,19350.0,19770.0,908479.11986273,17866965687.38529,,,,,,,,,,,,
2017-11-23 09:00:00,9084000.0,9134000.0,8905000.0,8943000.0,13841.87719654,125047210622.13188,419200.0,470000.0,412050.0,452450.0,127814.95902762,55970079801.459175,31.8,31.9,30.2,30.8,196549171.59051847,6073857748.9800005,262.0,279.0,260.0,268.0,26384894.44359807,7050200611.006906,,,,,,,1433500.0,1876500.0,1425000.0,1850000.0,122695.61649569,203689016114.33078,19760.0,21400.0,19500.0,19880.0,864645.13961397,17328229659.804173,,,,,,,,,,,,
2017-11-24 09:00:00,8945000.0,9670000.0,7182000.0,9195000.0,22584.05850985,205808331428.20932,451950.0,536300.0,448000.0,528100.0,149114.84339339,72112701964.94736,30.8,31.9,30.0,31.7,154795481.45058954,4766505390.37079,268.0,273.0,259.0,267.0,36972225.94812914,9787909668.095825,,,,,,,1850000.0,2010000.0,1750000.0,1815000.0,96293.012339,179565459123.97388,19880.0,24470.0,19880.0,23150.0,1620230.68025538,34882122386.394966,,,,,,,,,,,,
2017-11-25 09:00:00,9195000.0,9908000.0,8930000.0,9879000.0,13583.46813243,127609531945.92574,528200.0,545000.0,484050.0,518900.0,71186.98900971,36999243770.21224,31.8,35.0,30.8,34.7,187625997.6666741,6165004163.066988,267.0,282.0,264.0,279.0,34362088.77893303,9369071112.024572,,,,,,,1813500.0,1848000.0,1622000.0,1735000.0,56514.09371293,99396888621.13068,23150.0,25130.0,21530.0,23850.0,1530718.21255052,36586434425.77915,,,,,,,,,,,,
2017-11-26 09:00:00,9879000.0,10750000.0,9751000.0,10344000.0,21616.95893054,219495708155.25916,519000.0,522500.0,505000.0,521000.0,72576.56654119,37331679438.916435,34.6,45.5,33.6,40.3,1180326944.6431527,47123449954.67437,279.0,280.0,272.0,274.0,18084374.36533394,4991054533.311943,,,,,,,1735000.0,1948000.0,1713000.0,1906000.0,54579.6318085,98350240121.9209,23840.0,24840.0,23300.0,24180.0,1174675.38093616,28233989981.41848,,,,,,,,,,,,
2017-11-27 09:00:00,10339000.0,11320000.0,10333000.0,11314000.0,19495.17150332,212595498131.18753,521000.0,557500.0,519500.0,548800.0,80859.53885339,43578081882.181755,40.4,65.4,40.4,58.5,2672838737.042479,146012185977.56677,274.0,290.0,273.0,288.0,18961262.8594641,5328577211.630995,,,,,,,1906000.0,1940000.0,1800000.0,1831000.0,34450.10122877,64559657879.36966,24180.0,29710.0,23890.0,28700.0,1466268.9843424,38217398696.45629,,,,,,,,,,,,
2017-11-28 09:00:00,11315000.0,12074000.0,11111000.0,12048000.0,31149.61770187,361833928118.68604,548600.0,566000.0,539900.0,564000.0,96628.10638433,53196199266.12396,58.6,195.0,54.1,146.0,5212238271.726418,489549626141.481,288.0,346.0,284.0,339.0,87669124.24836314,27164188062.48401,,,,,,,1831000.0,1878000.0,1760500.0,1800000.0,31547.86845539,57332666844.228714,28710.0,38800.0,28500.0,38160.0,5043676.62616834,179369480790.87622,,,,,,,,,,,,
2017-11-29 09:00:00,12050000.0,13750000.0,10800000.0,11104000.0,46072.10048672,583392545363.8435,564800.0,629000.0,470000.0,484000.0,135429.72022765,78158891440.75629,146.0,187.0,87.2,101.0,3872615693.1304984,565902894734.6646,341.0,341.0,258.0,266.0,61744996.93657723,19554570250.284473,,,,,,,1800000.0,2156000.0,1450000.0,1539000.0,68202.11287727,127398859845.54079,38160.0,38620.0,26560.0,27890.0,2632058.24824514,91218942412.8773,,,,,,,,,,,,
2017-11-30 09:00:00,11114000.0,12550000.0,10017000.0,11935000.0,41015.72824001,468921379821.1759,485100.0,544300.0,438950.0,519900.0,112846.61052283,56279076558.53896,101.0,158.0,101.0,143.0,3191614509.758414,407282811514.6057,266.0,300.0,250.0,282.0,49590274.12732022,13651688139.409058,,,,,,,1538000.0,1750000.0,1304000.0,1590500.0,44055.43286135,67843488623.591385,28000.0,33000.0,24310.0,31390.0,3359020.19212686,98390396549.87021,,,,,,,,,,,,
2017-12-01 09:00:00,11935000.0,12680000.0,11201000.0,12532000.0,30105.44287949,361396684693.6415,519800.0,540300.0,490000.0,534000.0,85223.845345,43927989823.2173,143.0,155.0,130.0,151.0,1427840739.097031,203451016032.92252,281.0,292.0,267.0,287.0,33465260.19266295,9427970378.088455,,,,,,,1590500.0,1698000.0,1480000.0,1660000.0,34611.88340613,55180084214.59592,31370.0,34900.0,28100.0,34400.0,3352985.91007914,107468493611.6623,,,,,,,,,,,,
2017-12-02 09:00:00,12532000.0,13180000.0,12350000.0,12971000.0,29070.16589351,373696719511.07733,531900.0,554400.0,517000.0,540300.0,33842.12877563,18322543666.491016,151.0,167.0,142.0,156.0,1044711713.4790326,163616233078.1535,287.0,296.0,274.0,290.0,25157029.80021524,7263976329.098926,,,,,,,1660000.0,1741500.0,1574000.0,1650000.0,32745.3662768,54528033925.78981,34400.0,36380.0,32500.0,34110.0,2584052.77750291,89681978666.10231,,,,,,,,,,,,
2017-12-03 09:00:00,12970000.0,13529000.0,12840000.0,13128000.0,26158.44322038,342652005584.1855,540300.0,550000.0,527000.0,540000.0,59017.27737244,31985377508.623253,157.0,161.0,149.0,153.0,438496445.0610753,67469532465.293816,290.0,296.0,283.0,287.0,45140751.76782877,13054969695.192873,,,,,,,1649500.0,1895000.0,1625000.0,1769000.0,62741.47065768,112820992347.79752,34110.0,35480.0,33300.0,33910.0,1657851.4284752,56856636782.32071,,,,,,,,,,,,
2017-12-04 09:00:00,13120000.0,13688000.0,13119000.0,13684000.0,23034.66918821,308794107045.7385,540000.0,550200.0,536800.0,547800.0,56592.75692448,30816440590.476616,153.0,178.0,148.0,158.0,1290020477.7237577,207625149646.23026,287.0,293.0,285.0,289.0,38529543.34746324,11157691668.839996,,,,,,,1768500.0,1815000.0,1750500.0,1810500.0,22424.61482125,40071066270.038734,33920.0,34930.0,33540.0,34400.0,1324703.70937068,45274287863.66447,,,,,,,,,,,,
2017-12-05 09:00:00,13683000.0,14794000.0,13612000.0,14645000.0,27842.82483202,393354372550.99945,547800.0,573300.0,547000.0,568100.0,89368.57076907,49573030999.07184,158.0,162.0,155.0,158.0,388946332.98559266,61444870710.8039,289.0,300.0,287.0,292.0,25099750.22220175,7335362854.839649,,,,,,,1810500.0,1916500.0,1785000.0,1789500.0,41623.67450372,76189160522.60571,34400.0,36990.0,34100.0,35290.0,1997400.90753016,69451541337.19763,,,,,,,,,,,,
2017-12-06 09:00:00,14645000.0,19006000.0,14645000.0,18390000.0,46874.81572282,764486810510.9639,568100.0,576100.0,305000.0,554500.0,67870.44918688,38169078371.84317,158.0,174.0,150.0,157.0,928701539.227079,147369149160.267,292.0,300.0,281.0,290.0,31836085.87180563,9243545863.623995,,,,,,,1789500.0,2092000.0,1766000.0,1791000.0,37313.88752794,67624454112.610725,35250.0,35980.0,32730.0,33600.0,1816450.75571351,62435444224.907875,,,,,,,,,,,,
2017-12-07 09:00:00,18389000.0,23860000.0,17965000.0,23791000.0,55171.05694429,1118269518418.238,554500.0,597800.0,518900.0,586500.0,60978.93819138,34243023362.94779,157.0,171.0,142.0,145.0,697861166.3928056,109489385940.75208,289.0,297.0,267.0,287.0,25620374.79991947,7353272198.29191,,,,,,,1791000.0,1835000.0,1640000.0,1764000.0,25867.42291356,45182363463.08507,33600.0,39000.0,32320.0,33290.0,2696113.91960245,93228451334.97203,,,,,,,,,,,,
2017-12-08 09:00:00,23795000.0,24967000.0,16521000.0,20260000.0,101681.96225121,2070532197879.6824,586500.0,600000.0,512000.0,564200.0,55715.36931823,31456843418.65266,145.0,153.0,106.0,144.0,860610940.0621159,116538532874.64766,287.0,411.0,271.0,298.0,177582441.22093073,58487092208.408905,,,,,,,1745500.0,2470000.0,1587000.0,1749500.0,157662.58409768,315456451648.17596,33290.0,35690.0,26000.0,35440.0,2507091.14569901,81977605264.10329,,,,,,,,,,,,
2017-12-09 09:00:00,20259000.0,20877000.0,15257000.0,17769000.0,57286.61272035,1017293699277.7094,564200.0,596000.0,517500.0,553500.0,92933.67858825,52303106319.450356,144.0,159.0,130.0,139.0,527075542.57549614,75801239287.39565,298.0,309.0,270.0,284.0,41356986.65915704,11967128331.386366,,,,,,,1749500.0,1901000.0,1517000.0,1649000.0,38335.92481925,65797066219.03092,35440.0,39900.0,29100.0,33210.0,4080038.01573034,141529655694.0398,,,,,,,,,,,,
2017-12-10 09:00:00,17769000.0,18537000.0,13744000.0,17661000.0,87737.90180131,1397576996544.1858,553500.0,558700.0,446400.0,504000.0,113385.90009754,55187763671.883865,140.0,141.0,101.0,126.0,641840183.694477,77853197969.83734,284.0,286.0,240.0,269.0,49479144.06454919,12922330491.290932,,,,,,,1649500.0,1664500.0,1280500.0,1513000.0,35362.02908379,50491294804.79418,33220.0,33410.0,25120.0,29700.0,4295080.32486882,121172866814.27477,,,,,,,,,,,,
2017-12-11 09:00:00,17661000.0,19989000.0,17520000.0,19307000.0,49104.26522594,937491532254.3287,504000.0,594400.0,503800.0,587500.0,44329.88220584,24120899545.07942,126.0,140.0,125.0,138.0,310240114.57220834,40813174512.519295,268.0,288.0,267.0,288.0,29488851.00347878,8256747122.600061,,,,,,,1512500.0,1706500.0,1494500.0,1613500.0,20480.03431572,33066562586.858265,29710.0,33770.0,29590.0,30800.0,3837962.75590438,122409220321.93639,,,,,,,,,,,,
2017-12-12 09:00:00,19307000.0,19549000.0,18497000.0,18940000.0,37765.66828121,724954383604.7885,587700.0,765700.0,559700.0,705000.0,257057.31791587,171450603166.8757,138.0,154.0,129.0,147.0,314607800.42953193,43764106237.59466,288.0,566.0,276.0,435.0,486269701.9850885,195875542184.86752,,,,,,,1613500.0,1855000.0,1567000.0,1783500.0,43918.99350439,76008762479.00276,30800.0,37210.0,29070.0,32810.0,3701967.11526541,122651145697.39035,,,,,,,,,,,,
2017-12-13 09:00:00,18943000.0,19301000.0,17379000.0,18358000.0,38816.44091324,720181409852.3256,705000.0,820000.0,640000.0,782000.0,203067.20356375,151763450686.4615,146.0,155.0,129.0,148.0,373558007.4911614,53599521125.2053,435.0,583.0,382.0,523.0,1234508464.703475,615852631002.7092,,,,,,,1783000.0,1848000.0,1594500.0,1790000.0,34760.13513314,60993932890.56674,32810.0,36140.0,30200.0,33100.0,1976384.09788017,66464838016.660736,,,,,,,,,,,,
2017-12-14 09:00:00,18356000.0,19312000.0,18101000.0,18660000.0,39274.3089533,729015620961.669,782000.0,844800.0,740900.0,784900.0,199806.40847771,159804297952.22073,149.0,266.0,148.0,260.0,2593702160.156922,522247492044.7254,523.0,994.0,511.0,940.0,1574952264.6902013,1147510948730.0627,,,,,,,1790000.0,2325000.0,1759000.0,2198000.0,128719.00165293,270782641977.67206,33110.0,38200.0,32500.0,35460.0,1859774.56961137,65931728344.72137,,,,,,,,,,,,
2017-12-15 09:00:00,18664000.0,21558000.0,18539000.0,20075000.0,53514.06078424,1078431840484.545,784500.0,802000.0,718000.0,772100.0,109368.6069023,83633681503.15564,261.0,263.0,207.0,242.0,1065825604.2752315,249829472517.1765,943.0,945.0,755.0,844.0,710829072.1092148,613969125226.6476,,,,,,,2197000.0,2210000.0,1926000.0,2044000.0,46467.77584597,93141628537.4753,35460.0,36480.0,32500.0,35840.0,1152603.50638566,39788842518.36881,,,,,,,,,,,,
2017-12-16 09:00:00,20080000.0,22475000.0,19810000.0,22205000.0,41694.09111338,870835418750.3627,772200.0,817800.0,770000.0,788600.0,67179.43957983,53015218882.91309,242.0,497.0,231.0,457.0,2910302993.948764,995188751239.1334,844.0,926.0,824.0,849.0,289044848.12713176,250939983555.8444,,,,,,,2044000.0,2189000.0,1988500.0,2040000.0,37937.97373526,78050885443.87556,35800.0,43600.0,34880.0,38610.0,4598138.13877879,186215358048.34192,,,,,,,,,,,,
2017-12-17 09:00:00,22208000.0,22961000.0,21000000.0,21881000.0,35122.33783135,774987397539.5995,788900.0,826100.0,778600.0,815200.0,50452.98977698,40862076119.07482,457.0,672.0,419.0,552.0,2098191716.9904382,1132725600131.9155,849.0,871.0,785.0,816.0,167637318.56308845,140363232615.4202,,,,,,,2040000.0,2220000.0,2023000.0,2115000.0,35951.0396571,75384823930.43753,38610.0,41170.0,37510.0,39140.0,896755.87590587,35151560737.28175,,,,,,,,,,,,
2017-12-18 09:00:00,21881000.0,22280000.0,20980000.0,22087000.0,39510.42923015,864254636436.4166,815200.0,941300.0,785100.0,918500.0,81029.22650739,68952589688.77046,553.0,623.0,532.0,620.0,921148727.7918895,523475332084.2822,816.0,943.0,786.0,879.0,266267036.340867,226180942398.85486,,,,,,,2115000.0,2747000.0,2042000.0,2484000.0,108468.53907066,264396460961.11194,39140.0,57000.0,36790.0,44000.0,4474454.23567837,199705142077.3134,,,,,,,,,,,,
2017-12-19 09:00:00,22086000.0,23741000.0,20450000.0,22367000.0,48064.50573599,1076218244994.0664,918500.0,1080000.0,909100.0,1027500.0,99286.20032057,99010131248.93898,620.0,740.0,521.0,663.0,1111434219.019961,744933401685.4049,879.0,1080.0,780.0,940.0,267569664.22484696,256770336586.59116,,,,,,,2485000.0,3725000.0,2471000.0,3437000.0,122331.09738088,363406085092.6199,44000.0,54300.0,40500.0,48020.0,4315302.98973072,211338740410.27618,,,,,,,,,,,,
2017-12-20 09:00:00,22385000.0,23299000.0,20600000.0,22638000.0,41426.79458212,915787457576.3986,1025000.0,1099500.0,970500.0,1088500.0,105577.11609644,109365748087.64757,664.0,688.0,595.0,664.0,512884637.17311287,327392384397.66125,940.0,996.0,871.0,995.0,91230457.82696915,85732255569.02873,,,,,,,3436000.0,5617000.0,3428000.0,5050000.0,278445.23940335,1295475090182.4707,48010.0,54890.0,44500.0,53870.0,3567229.2207277,182762445122.54102,,,,,,,,,,,,
2017-12-21 09:00:00,22638000.0,23950000.0,20750000.0,22200000.0,43263.77604079,974647759990.218,1088500.0,1192500.0,1027000.0,1114500.0,128669.0644924,143636032948.0977,664.0,717.0,621.0,673.0,639401138.7307734,427617492772.3398,996.0,1680.0,960.0,1605.0,668967938.4198233,890933790760.7087,,,,,,,5052000.0,5160000.0,3879000.0,4368000.0,116509.12604825,538571357248.0957,53870.0,59500.0,48700.0,52590.0,2645282.46822558,144368612541.44043,,,,,,,,,,,,
2017-12-22 09:00:00,22200000.0,22840000.0,16105000.0,19089000.0,79976.23837469,1528909362094.557,1115000.0,1143000.0,735100.0,909900.0,149031.08312105,138397427312.6189,674.0,684.0,397.0,560.0,1714842803.0075088,929958885566.2167,1605.0,1820.0,982.0,1460.0,948597107.4289573,1343030429718.7559,,,,,,,4368000.0,4578000.0,2650000.0,3531000.0,106634.1030693,371670355750.30927,52600.0,53750.0,30400.0,39260.0,1863653.47844029,78125055095.7312,,,,,,,,,,,,
2017-12-23 09:00:00,19090000.0,21120000.0,18312000.0,20525000.0,58485.96741678,1163881876672.5967,910000.0,1002000.0,892100.0,983500.0,92848.49795573,89345454777.02261,560.0,608.0,512.0,583.0,967408939.0563728,555385759024.6086,1460.0,1540.0,1280.0,1470.0,316729034.0858953,453839539216.46906,,,,,,,3534000.0,4392000.0,3377000.0,4210000.0,89216.49395312,361480154176.3003,39290.0,44400.0,37800.0,41720.0,1088104.61778406,45484327766.392296,,,,,,,,,,,,
2017-12-24 09:00:00,20523000.0,20770000.0,18499000.0,19592000.0,47643.13660186,929024030188.0336,983400.0,992000.0,889800.0,961200.0,60261.79310267,56337889494.52299,584.0,584.0,511.0,547.0,453592243.5768795,245982218020.2952,1470.0,1470.0,1250.0,1405.0,76654376.68862268,105016599985.13625,,,,,,,4210000.0,4234000.0,3689000.0,3997000.0,41333.99919261,163524097784.594,41720.0,41980.0,36940.0,39920.0,516861.43310449,20342147012.070282,,,,,,,,,,,,
2017-12-25 09:00:00,19589000.0,19950000.0,19210000.0,19822000.0,36350.71167524,712237808781.7738,961200.0,1040000.0,930000.0,1035000.0,101237.54349357,102102565273.13524,547.0,605.0,528.0,589.0,604048477.628126,340726260505.09845,1405.0,1430.0,1350.0,1425.0,43157294.77496836,60281093516.03304,,,,,,,3997000.0,4072000.0,3884000.0,3944000.0,21816.31550778,86403503146.56702,39920.0,41710.0,39010.0,41640.0,672950.35945882,27326756474.687336,,,,,,,,,,,,
2017-12-26 09:00:00,19820000.0,22750000.0,19730000.0,21933000.0,54654.19806036,1172199097072.874,1035000.0,1067000.0,1020500.0,1040500.0,75684.04933426,79241528253.8354,586.0,607.0,569.0,591.0,354049356.23619574,207341914214.26443,1425.0,1555.0,1380.0,1505.0,63421206.9588234,92191853957.199,,,,,,,3944000.0,4199000.0,3888000.0,4053000.0,28795.47081463,115397013708.39272,41650.0,43430.0,40300.0,41490.0,856095.95909198,36076323963.16102,,,,,,,,,,,,
2017-12-27 09:00:00,21932000.0,22650000.0,21074000.0,21970000.0,37639.65248022,825256664954.1604,1040500.0,1053000.0,1026500.0,1048000.0,50522.02384649,52686294171.92513,591.0,591.0,573.0,581.0,200107922.65591136,115937359336.19304,1500.0,1830.0,1465.0,1720.0,247181182.4050941,402595637934.26605,,,,,,,4052000.0,4068000.0,3761000.0,3860000.0,17530.3921463,68396246233.40701,41500.0,42430.0,40310.0,40870.0,368309.27865591,15226033093.310057,,,,,,,,,,,,
2017-12-28 09:00:00,21964000.0,22000000.0,18323000.0,19565000.0,45244.24799131,896259224119.7755,1048500.0,1050000.0,890000.0,969000.0,64674.35275327,63034369898.21895,581.0,592.0,470.0,551.0,592364624.0187145,317843755407.99335,1725.0,1865.0,1470.0,1705.0,245936168.269685,415192358777.7418,,,,,,,3859000.0,3878000.0,3100000.0,3383000.0,24138.44907265,83223485113.24593,40870.0,41130.0,32100.0,36480.0,424426.59347778,15617204286.14866,,,,,,,,,,,,
2017-12-29 09:00:00,19565000.0,19738000.0,18530000.0,19290000.0,37594.01226698,716201020435.9087,969000.0,997600.0,931800.0,984000.0,61181.08286597,59107239290.746994,552.0,738.0,516.0,691.0,1103488036.4331503,681165925317.001,1705.0,2645.0,1605.0,2570.0,661793177.7859834,1426892320769.6897,,,,,,,3383000.0,3879000.0,3119000.0,3506000.0,72685.73407876,254065252513.41763,36480.0,37550.0,35000.0,36850.0,562547.76348476,20408962828.290092,,,,,,,,,,,,
2017-12-30 09:00:00,19290000.0,19478000.0,17800000.0,18415000.0,42305.07850317,790630766740.0131,984000.0,1029500.0,955800.0,1010500.0,82553.45552406,81650695118.65196,691.0,985.0,603.0,884.0,2193058149.6926627,1803529466582.4111,2570.0,3750.0,2465.0,2725.0,709747651.5403935,2163756184158.7097,,,,,,,3506000.0,3540000.0,3130000.0,3221000.0,33177.87688865,110118787652.93433,36850.0,38500.0,34210.0,35100.0,609664.39926059,21988950736.164417,,,,,,,,,,,,
2017-12-31 09:00:00,18401000.0,19637000.0,18208000.0,19280000.0,29363.72193703,553830467343.9598,1012500.0,1039000.0,1000000.0,1026000.0,46480.9335155,47222524917.62479,886.0,1075.0,884.0,986.0,879857637.0914059,874096855675.1842,2720.0,2965.0,2395.0,2745.0,358051730.1475595,966557603676.6482,,,,,,,3220000.0,3607000.0,3189000.0,3295000.0,43384.49903933,146573379009.14847,35100.0,36640.0,34930.0,36310.0,324994.57655828,11596272268.549173,,,,,,,,,,,,
2018-01-01 09:00:00,19278000.0,19420000.0,18290000.0,18860000.0,27949.67613401,529081640813.1479,1028000.0,1076000.0,1011500.0,1057000.0,51315.57115643,53817934500.74928,987.0,1015.0,903.0,987.0,536804078.43048394,519562203055.73846,2750.0,2975.0,2555.0,2885.0,128537201.21192953,353438024226.5828,,,,,,,3299000.0,3475000.0,3193000.0,3252000.0,27262.51139288,90487299601.29631,36300.0,45970.0,35600.0,41120.0,3938819.60979731,166513349561.54636,,,,,,,,,,,,
2018-01-02 09:00:00,18875000.0,21720000.0,18510000.0,20263000.0,41968.47300909,819264196997.1248,1056500.0,1270500.0,1051000.0,1177000.0,158481.28930076,188639744871.44843,987.0,1120.0,965.0,1050.0,475363496.04320186,495580665041.48773,2890.0,3075.0,2715.0,3000.0,194160917.42951277,562199205457.9792,,,,,,,3247000.0,3841000.0,3239000.0,3486000.0,65000.48163684,227374100260.02463,41200.0,47710.0,41010.0,43620.0,1347922.01523193,58690497040.01328,,,,,,,,,,,,
